nu,idFile,number,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
BS,BS_States,216,WG,West Grand Bahama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BH_States,217,14,Al Janūbīyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BH_States,218,13,Al Manāmah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BH_States,219,15,Al Muḩarraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BH_States,220,16,Al Wusţá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BH_States,221,17,Ash Shamālīyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,222,A,Barisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,223,B,Chittagong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,224,C,Dhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,225,D,Khulna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,226,E,Rajshahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,227,F,Rangpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,BD_States,228,G,Sylhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,229,1,Christ Church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,230,2,Saint Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,231,3,Saint George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,232,4,Saint James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,233,5,Saint John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,234,6,Saint Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,235,7,Saint Lucy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,236,8,Saint Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,237,9,Saint Peter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,238,10,Saint Philip,BHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BB_States,239,11,Saint Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,240,BR,Brestskaya voblasts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,241,HO,Homyel'skaya voblasts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,242,HM,Horad Minsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,243,HR,Hrodzenskaya voblasts',BGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,244,MA,Mahilyowskaya voblasts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,245,MI,Minskaya voblasts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BY_States,246,VI,Vitsyebskaya voblasts',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BE_States,247,BRU,Brussels Hoofdstedelijk Gewest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BE_States,248,WAL,Région Wallonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BE_States,249,VLG,Vlaams Gewest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,250,BZ,Belize,BRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,251,CY,Cayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,252,CZL,Corozal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,253,OW,Orange Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,254,SC,Stann Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ,BZ_States,255,TOL,Toledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,256,AL,Alibori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,257,AK,Atakora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,258,AQ,Atlantique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,259,BO,Borgou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,260,CO,Collines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,261,DO,Donga,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,262,KO,Kouffo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,263,LI,Littoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,264,MO,Mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,265,OU,Ouémé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,266,PL,Plateau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ_States,267,ZO,Zou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BM_States,268,BM,BM,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,269,33,Bumthang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,270,12,Chhukha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,271,22,Dagana,BLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,272,GA,Gasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,273,13,Ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,274,44,Lhuentse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,275,42,Monggar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,276,11,Paro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,277,43,Pemagatshel,BEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,278,23,Punakha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,279,45,Samdrup Jongkha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,280,14,Samtse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,281,31,Sarpang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,282,15,Thimphu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,283,TY,Trashi Yangtse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,284,41,Trashigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,285,32,Trongsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,286,21,Tsirang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,287,24,Wangdue Phodrang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,BT_States,288,34,Zhemgang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,289,H,Chuquisaca,BMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,290,C,Cochabamba,BTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,291,B,El Beni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,292,L,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,293,O,Oruro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,294,N,Pando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,295,P,Potosí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,296,S,Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,BO_States,297,T,Tarija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BQ_States,298,BQ,BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,BA_States,299,BRC,Brčko distrikt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,BA_States,300,BIH,Federacija Bosna i Hercegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,BA_States,301,SRP,Republika Srpska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,302,CE,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,303,CH,Chobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,304,FR,Francistown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,305,GA,Gaborone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,306,GH,Ghanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,307,JW,Jwaneng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,308,KG,Kgalagadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,309,KL,Kgatleng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,310,KW,Kweneng,BOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,311,LO,Lobatse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,312,NE,North-East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,313,NW,North-West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,314,SP,Selibe Phikwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,315,SE,South-East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,316,SO,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,BW_States,317,ST,Sowa Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BV,BV_States,318,BV,BV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,319,AC,Acre,BES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,320,AL,Alagoas,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,321,AP,Amapá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,322,AM,Amazonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,323,BA,Bahia,BWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,324,CE,Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,325,DF,Distrito Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,326,ES,Espírito Santo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,327,GO,Goiás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,328,MA,Maranhão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,329,MT,Mato Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,330,MS,Mato Grosso do Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,331,MG,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,332,PR,Paraná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,333,PB,Paraíba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,334,PA,Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,335,PE,Pernambuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,336,PI,Piauí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,337,RN,Rio Grande do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,338,RS,Rio Grande do Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,339,RJ,Rio de Janeiro,BVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,340,RO,Rondônia,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,341,RR,Roraima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,342,SC,Santa Catarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,343,SE,Sergipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,344,SP,São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BR_States,345,TO,Tocantins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IO,IO_States,346,IO,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,347,81,Baker Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,348,84,Howland Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,349,86,Jarvis Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,350,67,Johnston Atoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,351,89,Kingman Reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,352,71,Midway Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,353,76,Navassa Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,354,95,Palmyra Atoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM,UM_States,355,79,Wake Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VG,VG_States,356,VG,VG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VI_States,357,VI,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,BN_States,358,BE,Belait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,BN_States,359,BM,Brunei-Muara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,BN_States,360,TE,Temburong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,BN_States,361,TU,Tutong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,362,1,Blagoevgrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,363,2,Burgas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,364,8,Dobrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,365,7,Gabrovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,366,26,Haskovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,367,9,Kardzhali,IOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,368,10,Kyustendil,UMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,369,11,Lovech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,370,12,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,371,13,Pazardzhik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,372,14,Pernik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,373,15,Pleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,374,16,Plovdiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,375,17,Razgrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,376,18,Ruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,377,27,Shumen,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,378,19,Silistra,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,379,20,Sliven,BRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,380,21,Smolyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,381,23,Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,382,22,Sofia-Grad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,383,24,Stara Zagora,BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,384,25,Targovishte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,385,3,Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,386,4,Veliko Tarnovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,387,5,Vidin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,388,6,Vratsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,BG_States,389,28,Yambol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,390,1,Boucle du Mouhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,391,2,Cascades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,392,3,Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,393,4,Centre-Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,394,5,Centre-Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,395,6,Centre-Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,396,7,Centre-Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,397,8,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,398,9,Hauts-Bassins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,399,10,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,400,11,Plateau-Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,401,12,Sahel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,BF_States,402,13,Sud-Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,403,BB,Bubanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,404,BM,Bujumbura Mairie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,405,BL,Bujumbura Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,406,BR,Bururi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,407,CA,Cankuzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,408,CI,Cibitoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,409,GI,Gitega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,410,KR,Karuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,411,KY,Kayanza,BFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,412,KI,Kirundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,413,MA,Makamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,414,MU,Muramvya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,415,MY,Muyinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,416,MW,Mwaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,417,NG,Ngozi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,418,RT,Rutana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,BI_States,419,RY,Ruyigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,420,2,Baat Dambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,421,1,Banteay Mean Chey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,422,3,Kampong Chaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,423,4,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,424,5,Kampong Spueu,BDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,425,6,Kampong Thum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,426,7,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,427,8,Kandaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,428,9,Kaoh Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,429,10,Kracheh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,430,23,Krong Kaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,431,24,Krong Pailin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,432,18,Krong Preah Sihanouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,433,11,Mondol Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,434,22,Otdar Mean Chey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,435,12,Phnom Penh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,436,15,Pousaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,437,13,Preah Vihear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,438,14,Prey Veaeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,439,16,Rotanak Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,440,17,Siem Reab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,441,19,Stueng Traeng,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,442,20,Svaay Rieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,KH_States,443,21,Taakaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,444,AD,Adamaoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,445,CE,Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,446,ES,East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,447,EN,Far North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,448,LT,Littoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,449,NO,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,450,NW,North-West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,451,SU,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,452,SW,South-West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,CM_States,453,OU,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CA_States,454,AB,Alberta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
